qid_date,funds,market,model,source_signature
20230221.0,1379795.9482239385,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20230222.0,1382939.123333638,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20230223.0,1366874.9025050846,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20230224.0,1356102.5609972093,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20230227.0,1366925.6158933374,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20230228.0,1375321.2725408264,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20230301.0,1361056.4407907159,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20230302.0,1363216.4368555692,ChiNext,ChiNext Index,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171206.0,1000000.0,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171207.0,998297.6463714385,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171208.0,1021015.4088325498,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171211.0,1002561.1159449688,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171212.0,1003717.1616556444,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171213.0,1001011.7867413448,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171214.0,987554.9583609258,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171215.0,980373.8549521419,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171218.0,1008915.849137721,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171219.0,995436.4614336294,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171220.0,1013820.0388241005,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171221.0,1005547.5005468178,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171222.0,982508.5197522679,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171225.0,993897.6073458475,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171226.0,991773.0918285471,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171227.0,995875.6319275122,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171228.0,1004646.4704698949,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20171229.0,1012085.3867696209,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180102.0,1026068.0441485288,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180103.0,1056892.86490184,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180104.0,1063162.5529399037,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180105.0,1072835.290278289,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180108.0,1077058.8315196491,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180109.0,1070595.8699604252,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180110.0,1075051.3476389002,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180111.0,1076303.4959427111,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180112.0,1064863.6974177512,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180115.0,1051186.9104611794,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180116.0,1065744.6522675839,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180117.0,1067668.823058702,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180118.0,1066456.481431921,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180119.0,1087233.0811229716,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180122.0,1072761.6102481722,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180123.0,1099374.743532842,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180124.0,1101372.4255575698,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180125.0,1104566.9314876765,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180126.0,1091363.858393759,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180129.0,1088250.9591371836,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180130.0,1072596.4911733386,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180131.0,1041738.0308475685,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180201.0,1059048.8621335502,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180202.0,1037579.2493745522,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180205.0,1015301.2661899212,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180206.0,1025405.7547820883,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180207.0,1051419.2886078318,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180208.0,1039115.1340631208,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180209.0,1072307.1163769728,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180212.0,1096014.3298984552,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180213.0,1102124.0969830654,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180214.0,1143898.366565163,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180222.0,1147808.91325918,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180223.0,1173331.2507703535,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180226.0,1188259.498273678,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180227.0,1195110.4526451847,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180228.0,1218286.1146117647,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180301.0,1212492.5812439842,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180302.0,1233671.9854633897,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180305.0,1238276.747279518,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180306.0,1232435.9541339253,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180307.0,1232147.028245027,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180308.0,1295120.74331156,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180309.0,1308421.0012224643,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180312.0,1306874.4689718916,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180313.0,1285147.3752377254,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180314.0,1290199.775151009,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180315.0,1266021.633365444,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180316.0,1299372.121783469,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180319.0,1318811.285212636,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180320.0,1305662.4764953628,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180321.0,1291978.5967399823,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180322.0,1217213.9415029862,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180323.0,1284110.7295864215,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180326.0,1326119.5440945975,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180327.0,1322898.3408426053,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180328.0,1329968.5558952782,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180329.0,1391650.9565966625,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180330.0,1416710.9558118205,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180402.0,1410095.2335151748,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180403.0,1389787.3019384616,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180404.0,1386264.6432305486,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180409.0,1389063.438546281,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180410.0,1390614.0299219848,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180411.0,1386747.782223806,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180412.0,1397774.8731878647,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180413.0,1423855.014318014,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180416.0,1367313.2628782357,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180417.0,1394001.2735837384,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180418.0,1389717.978683052,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180419.0,1352747.4718608623,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180420.0,1341112.0243967508,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180423.0,1382840.0336993926,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180424.0,1394060.7718686503,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180425.0,1375348.368339171,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180426.0,1393284.6096413727,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180427.0,1401586.7353611547,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180502.0,1411678.7613980062,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180503.0,1412578.7178683167,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180504.0,1450679.2617487686,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180507.0,1436905.8726019524,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180508.0,1433265.4838556042,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180509.0,1431454.1919014484,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180510.0,1419059.7580910227,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180511.0,1411245.5375087527,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180514.0,1467271.3608536231,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180515.0,1463975.675154486,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180516.0,1409993.164345691,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180517.0,1426523.7083827308,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180518.0,1427038.143363552,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180521.0,1417593.117784781,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180522.0,1437656.8768503831,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180523.0,1448448.2937259045,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180524.0,1433316.1664007837,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180525.0,1407906.6918100251,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180528.0,1403424.1315683874,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180529.0,1457626.8986029115,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180530.0,1487026.853296145,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180531.0,1436391.0753929508,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180601.0,1407368.9279353907,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180604.0,1442623.7046394623,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180605.0,1454577.3694074631,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180606.0,1441442.4233947895,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180607.0,1441124.1786171137,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180608.0,1440257.8580696078,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180611.0,1468958.7032516822,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180612.0,1478543.074858328,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180613.0,1508978.9214478931,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180614.0,1484857.5558120997,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180615.0,1493800.5311060753,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180619.0,1532677.741677119,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180620.0,1487473.3476322247,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180621.0,1513245.6628350387,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180622.0,1517426.7307186967,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180625.0,1553019.8270220165,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180626.0,1549273.9555643303,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180627.0,1540715.6301007648,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180628.0,1591611.1576447326,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180629.0,1598302.0256117955,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180702.0,1610710.6325501865,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180703.0,1591483.5170716844,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180704.0,1546119.1428678352,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180705.0,1538959.08833278,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180706.0,1627879.77391926,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180709.0,1632691.2678633241,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180710.0,1628281.5708389154,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180711.0,1688848.0411051924,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180712.0,1714066.1407046313,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180713.0,1722069.8660331995,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180716.0,1723091.3753519664,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180717.0,1716305.4995866495,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180718.0,1702757.0157167434,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180719.0,1747513.521460411,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180720.0,1741649.176893477,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180723.0,1751325.372786117,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180724.0,1730347.3240443498,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180725.0,1699277.1543747222,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180726.0,1665571.4287909,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180727.0,1651241.5041785648,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180730.0,1628316.4008069194,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180731.0,1606850.3562945614,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180801.0,1601809.1030334944,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180802.0,1558867.0737700344,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180803.0,1530867.2885351526,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180806.0,1569676.0600808961,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180807.0,1524671.1850279202,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180808.0,1558491.6155937382,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180809.0,1572603.3531315196,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180810.0,1595220.366077279,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180813.0,1577333.0007414266,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180814.0,1531262.6442206553,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180815.0,1518664.7407690145,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180816.0,1480988.328982296,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180817.0,1494583.801034914,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180820.0,1504279.4242396436,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180821.0,1485930.7696806004,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180822.0,1503518.8465427158,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180823.0,1509335.2556389135,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180824.0,1547729.1839677703,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180827.0,1548276.376521283,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180828.0,1535975.9942997107,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180829.0,1513711.0797157516,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180830.0,1498394.3705209596,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180831.0,1509833.6964157,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180903.0,1536343.202331298,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180904.0,1509907.621175406,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180905.0,1506954.8996660097,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180906.0,1511549.3852724493,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180907.0,1473711.3204672197,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180910.0,1490506.003158352,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
20180911.0,1557858.1776561982,ChiNext,Baseline portfolio,49a0a4d1fd8f9616a69909cec22531a01219e391bfe1df73a5151c872292fed1
