market,broker_group,broker_column,broker_grouping_mode,n_reports,ARR,MDR,CR,SR,WR,source_signature
ChiNext,38,broker_size,proxy,247,0.30726748715859165,0.25989030628990367,1.182296837250403,0.9020021601821723,0.5141700404858299,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,39,broker_size,proxy,104,0.022282222754185232,0.20150334629808156,0.1105799142472969,0.19247294635805576,0.46153846153846156,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,41,broker_size,proxy,496,-0.15629682205020778,0.44034516674537644,-0.3549416091140709,-0.20947817717787626,0.4475806451612903,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,42,broker_size,proxy,153,0.23152323082698767,0.27946655874169885,0.8284469951232215,0.7563599251442337,0.4117647058823529,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,43,broker_size,proxy,385,0.8790903698970272,0.3930161090827295,2.2367794845579207,2.0400213955670354,0.4961038961038961,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,46,broker_size,proxy,431,-0.019463704408005933,0.31516866318034137,-0.061756471000635894,0.1732905687624698,0.4547563805104408,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,51,broker_size,proxy,322,-0.28669616916126206,0.49852001656480643,-0.5750945992837425,-0.42180923375550766,0.45962732919254656,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,52,broker_size,proxy,271,0.23555496800534703,0.3186919212339194,0.7391306534954492,0.7505390281024928,0.5092250922509225,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,53,broker_size,proxy,174,0.6161813073156472,0.16679770608004116,3.6941833421855366,1.5620566637819486,0.5,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,54,broker_size,proxy,236,-0.6588038775532741,0.4794550729765177,-1.3740680090489739,-1.1837042950129564,0.4703389830508475,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,56,broker_size,proxy,306,0.8579976945586574,0.2180486799347399,3.934890570378361,1.888708779396063,0.47058823529411764,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,59,broker_size,proxy,187,6.306006373849236,0.12292751529586499,51.2985750885128,13.652328555009484,0.5080213903743316,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,60,broker_size,proxy,870,-0.0861364230684073,0.6299571882043805,-0.13673377283610197,-0.030724480183693444,0.42873563218390803,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,63,broker_size,proxy,284,0.6268217519446915,0.1831430860215403,3.4225793916728477,1.7104402944850807,0.5105633802816901,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,68,broker_size,proxy,369,0.3467960366473186,0.34676318063023254,1.0000947505932618,0.9799288912781956,0.4715447154471545,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,71,broker_size,proxy,283,-0.4719916777263288,0.45601058765149055,-1.035045436460462,-0.8930509664676592,0.46996466431095407,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,72,broker_size,proxy,402,0.12050664562431179,0.41747834207547213,0.2886536461393882,0.4704863735378254,0.5,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,73,broker_size,proxy,568,-0.5241598807933376,0.5976820202417144,-0.8769878682001461,-0.9292346823281384,0.4859154929577465,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,74,broker_size,proxy,225,0.4480040769817928,0.17501491926544563,2.55980506611727,1.3590866175172018,0.5422222222222223,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,75,broker_size,proxy,412,0.26551254460288876,0.3126088107368527,0.8493444057992064,0.8089688336453252,0.5024271844660194,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,76,broker_size,proxy,846,1.3250375782056008,0.3112300710577303,4.257421442929332,3.173385945920427,0.5236406619385343,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,77,broker_size,proxy,138,2.8357652129755206,0.20409535664717282,13.894315184631136,5.855571577163724,0.5,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,79,broker_size,proxy,345,0.5160627058310325,0.29319866987650534,1.7601127114539676,1.4010356258414487,0.5014492753623189,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,80,broker_size,proxy,675,-0.41002203187501807,0.7001403047521843,-0.5856283791862918,-0.6948132282829556,0.4222222222222222,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,81,broker_size,proxy,135,-0.09299626309957776,0.3331179205707411,-0.27916919912397514,-0.013060337024523017,0.4962962962962963,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,82,broker_size,proxy,643,1.8815401181120608,0.2553236338218068,7.369236016064257,4.534958065756759,0.505443234836703,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,83,broker_size,proxy,730,0.11363248300706874,0.5976749319724074,0.19012422460494757,0.4869779348894116,0.46986301369863015,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,85,broker_size,proxy,129,5.61677513618955,0.18125678627729278,30.9879439636363,12.756760762925756,0.5813953488372093,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,86,broker_size,proxy,245,-0.24914260736770055,0.32242611903659235,-0.772712235944586,-0.5478987006878446,0.4897959183673469,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,87,broker_size,proxy,334,-0.08092456620334776,0.4192724246502336,-0.1930118973859462,0.09458199653097826,0.46107784431137727,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,89,broker_size,proxy,268,0.3833263002070697,0.2110175995431221,1.8165608036344654,1.1194403203887713,0.47388059701492535,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,92,broker_size,proxy,133,1.2203955219580447,0.1718825731718392,7.100170188503969,3.003369881497678,0.5037593984962406,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,93,broker_size,proxy,461,-0.4931128632147602,0.6627292546025241,-0.7440638236356529,-0.9279214246882447,0.4924078091106291,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,94,broker_size,proxy,856,0.15460925173252726,0.6606402059473373,0.23402943136169324,0.5565496610410564,0.4591121495327103,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,96,broker_size,proxy,187,-0.38003069429436265,0.3300980105996235,-1.1512662363642736,-0.777382726416993,0.42780748663101603,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,97,broker_size,proxy,264,0.7218327538323275,0.20930454650686506,3.4487198958607035,1.8730293296712976,0.5265151515151515,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,98,broker_size,proxy,335,1.772502180572375,0.15692957147879735,11.294889572879875,4.205154497542751,0.48955223880597015,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,100,broker_size,proxy,455,0.3777408586313542,0.2814245237325992,1.3422457063133268,1.059828445088888,0.5032967032967033,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,101,broker_size,proxy,707,0.25505885392137984,0.5297481628231869,0.4814718989530698,0.7928273936256246,0.5063649222065064,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,103,broker_size,proxy,308,-0.8574197888903365,0.5277638304287695,-1.624627796478106,-1.638488530741706,0.4318181818181818,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,104,broker_size,proxy,349,3.057837088726165,0.11847521362504361,25.809930998763704,7.7116373362088515,0.5243553008595988,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,105,broker_size,proxy,252,1.6965787556634835,0.21321813143766657,7.957009773155578,4.216615566457483,0.5238095238095238,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,107,broker_size,proxy,428,-0.4148240848763012,0.42756101758770015,-0.970210257279158,-0.7807383214675764,0.4672897196261682,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,108,broker_size,proxy,263,0.5847861647145602,0.15637224299940938,3.7397056760052294,1.6512228385184609,0.5209125475285171,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,109,broker_size,proxy,834,2.809452988237305,0.2202886745227434,12.753506254118603,6.117240967277833,0.5167865707434053,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,110,broker_size,proxy,479,0.37470340145041403,0.320177040585068,1.1703006585534945,1.1017428298733238,0.511482254697286,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,111,broker_size,proxy,473,-0.27315537654579214,0.4522185786356507,-0.6040339549292855,-0.3092861217036537,0.4059196617336152,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,112,broker_size,proxy,359,-0.30125079004185795,0.35413069383466234,-0.8506768695472268,-0.392198077495257,0.45125348189415043,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,113,broker_size,proxy,209,-0.049102729520039134,0.32579544476708805,-0.15071643974378707,0.10510289094669953,0.44019138755980863,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,114,broker_size,proxy,617,1.3299664573754093,0.28931860397639947,4.596892281022821,2.9638169936475762,0.5089141004862237,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,116,broker_size,proxy,829,2.173017850781944,0.34548236057003845,6.289808391943692,4.6334456423113,0.5090470446320868,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,118,broker_size,proxy,125,0.6013502979906094,0.2710264611445306,2.2187881413908386,1.4242599366158748,0.4,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,119,broker_size,proxy,519,5.144691161617782,0.2099313451593257,24.506541210952847,9.674297052633191,0.5221579961464354,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,120,broker_size,proxy,600,1.560626597746591,0.21485169162436252,7.263738935205237,3.8757238569933,0.53,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,121,broker_size,proxy,720,0.788749023034836,0.4149504839723838,1.9008268540477942,1.8863747524483048,0.5111111111111111,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,123,broker_size,proxy,480,1.367146888226467,0.16106354274630721,8.488245477003282,3.5877453065741185,0.5208333333333334,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,124,broker_size,proxy,440,0.7680173562029065,0.3049540065612923,2.5184694730303328,2.2524371768078817,0.5227272727272727,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,126,broker_size,proxy,814,0.6771475515067673,0.5459324981869855,1.2403503249129524,1.6179733660204572,0.44226044226044225,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,132,broker_size,proxy,675,2.788951826552034,0.2415961902361786,11.543856812583105,6.09171217375539,0.5392592592592592,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,133,broker_size,proxy,275,0.9874860005582156,0.2658252603948182,3.714793692260651,2.2296954859398666,0.49454545454545457,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,136,broker_size,proxy,717,3.3733018195746904,0.3975215662996304,8.485833488168732,7.512652013657757,0.5034867503486751,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,137,broker_size,proxy,124,1.077774836493882,0.17303781627331202,6.2285508434268735,2.597961696637074,0.46774193548387094,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,139,broker_size,proxy,215,4.1088415672948875,0.10121377772510512,40.59567441948892,11.483150966528262,0.5395348837209303,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,141,broker_size,proxy,1971,1.264638421417784,0.3786274811314195,3.3400597802324734,3.079555164117717,0.4794520547945205,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,142,broker_size,proxy,499,3.652941821218553,0.2605138645927353,14.022062998179557,8.788425788588302,0.5290581162324649,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,144,broker_size,proxy,448,0.7291865994883626,0.35087089437574615,2.078219114713687,1.738419907026465,0.4486607142857143,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,145,broker_size,proxy,675,0.5513319799844798,0.5823422649227573,0.9467490395147762,1.3822565612288893,0.4740740740740741,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,146,broker_size,proxy,633,-0.09647096764505303,0.34306434781024686,-0.281203710793091,-0.06285724541912117,0.44549763033175355,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,148,broker_size,proxy,338,7.217083626185627,0.15503176443969077,46.55228979860549,15.579495958172364,0.5710059171597633,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,149,broker_size,proxy,358,12.016633973619506,0.24468297493953525,49.1110342948421,22.05931858708975,0.5251396648044693,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,152,broker_size,proxy,242,7.4333933513060515,0.11827890438432744,62.84631557925569,16.12006946230837,0.5495867768595041,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,157,broker_size,proxy,606,0.24307321860594877,0.3477322023122873,0.6990241829476938,0.7729392774278869,0.5115511551155115,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,159,broker_size,proxy,711,-0.30822024953558425,0.4419308312427656,-0.6974400239712395,-0.6002757176908671,0.450070323488045,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,164,broker_size,proxy,438,-0.5391580735527348,0.40105609513111556,-1.344345791270097,-1.0609129825903902,0.3904109589041096,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,166,broker_size,proxy,457,2.1443853078551394,0.2102275845894701,10.20030417056196,4.631774508820836,0.474835886214442,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
ChiNext,167,broker_size,proxy,686,5.38529412572241,0.2533763881022675,21.25412776643104,11.947364794919864,0.4839650145772595,a458acb654cefa4045dd122415cc23bb74d7eb0ad8c4d7bfe84d0b8ae337851e
